Date,Team_1,Team_2,Venue,MatchCode,GroundCode
2015-03-04,AFG,AUS,Away,3773,65
2012-08-25,AFG,AUS,Neutral,3437,156
2019-06-01,AFG,AUS,Neutral,4306,149
2014-03-01,AFG,BAN,Away,3623,190
2016-09-25,AFG,BAN,Away,3936,198
2016-09-28,AFG,BAN,Away,3938,198
2016-10-01,AFG,BAN,Away,3941,198
2015-02-18,AFG,BAN,Neutral,3754,132
2018-09-20,AFG,BAN,Neutral,4198,192
2018-09-23,AFG,BAN,Neutral,4202,192
2019-06-24,AFG,BAN,Neutral,4335,184
2019-06-18,AFG,ENG,Away,4326,47
2014-03-05,AFG,IND,Neutral,3628,198
2018-09-25,AFG,IND,Neutral,4203,209
2019-06-22,AFG,IND,Neutral,4332,184
2012-07-05,AFG,IRE,Away,3421,109
2016-07-12,AFG,IRE,Away,3915,194
2016-07-14,AFG,IRE,Away,3916,194
2016-07-17,AFG,IRE,Away,3917,194
2016-07-19,AFG,IRE,Away,3918,194
2018-08-27,AFG,IRE,Away,4189,194
2018-08-29,AFG,IRE,Away,4190,194
2018-08-31,AFG,IRE,Away,4192,194
2019-05-19,AFG,IRE,Away,4299,194
2019-05-21,AFG,IRE,Away,4301,194
2010-07-03,AFG,IRE,Neutral,3138,204
2015-01-10,AFG,IRE,Neutral,3722,209
2015-01-17,AFG,IRE,Neutral,3730,209
2017-03-15,AFG,IRE,Neutral,4006,238
2017-03-17,AFG,IRE,Neutral,4007,238
2017-03-19,AFG,IRE,Neutral,4008,238
2017-03-22,AFG,IRE,Neutral,4009,238
2017-03-24,AFG,IRE,Neutral,4010,238
2017-12-05,AFG,IRE,Neutral,4092,156
2017-12-07,AFG,IRE,Neutral,4093,156
2017-12-10,AFG,IRE,Neutral,4097,156
2018-03-23,AFG,IRE,Neutral,4163,26
2019-02-28,AFG,IRE,Neutral,4257,248
2019-03-05,AFG,IRE,Neutral,4262,248
2019-03-08,AFG,IRE,Neutral,4265,248
2019-03-10,AFG,IRE,Neutral,4267,248
2010-10-07,AFG,KEN,Away,3183,170
2010-10-09,AFG,KEN,Away,3185,170
2010-10-11,AFG,KEN,Away,3187,170
2010-07-05,AFG,KEN,Neutral,3142,164
2013-10-02,AFG,KEN,Neutral,3560,156
2013-10-04,AFG,KEN,Neutral,3561,156
2009-08-30,AFG,NED,Away,3007,164
2009-09-01,AFG,NED,Away,3008,164
2010-07-07,AFG,NED,Away,3147,213
2010-07-10,AFG,NED,Away,3153,204
2012-03-29,AFG,NED,Neutral,3406,156
2012-03-31,AFG,NED,Neutral,3407,156
2015-03-08,AFG,NZL,Away,3778,41
2019-06-08,AFG,NZL,Neutral,4315,113
2012-02-10,AFG,PAK,Neutral,3372,156
2014-02-27,AFG,PAK,Neutral,3620,190
2018-09-21,AFG,PAK,Neutral,4200,192
2019-06-29,AFG,PAK,Neutral,4340,27
2010-08-16,AFG,SCO,Away,3164,195
2010-08-17,AFG,SCO,Away,3166,195
2009-04-19,AFG,SCO,Neutral,2964,166
2010-07-09,AFG,SCO,Neutral,3149,204
2013-03-06,AFG,SCO,Neutral,3482,156
2013-03-08,AFG,SCO,Neutral,3483,156
2015-01-08,AFG,SCO,Neutral,3721,220
2015-01-14,AFG,SCO,Neutral,3725,192
2015-02-26,AFG,SCO,Neutral,3764,205
2018-03-04,AFG,SCO,Neutral,4140,9
2014-03-03,AFG,SRL,Neutral,3626,198
2015-02-22,AFG,SRL,Neutral,3759,205
2018-09-17,AFG,SRL,Neutral,4195,192
2017-06-09,AFG,WIN,Away,4040,176
2017-06-11,AFG,WIN,Away,4043,176
2018-03-15,AFG,WIN,Neutral,4154,26
2018-03-25,AFG,WIN,Neutral,4164,26
2019-07-04,AFG,WIN,Neutral,4348,27
2019-11-06,AFG,WIN,Neutral,4377,245
2019-11-09,AFG,WIN,Neutral,4378,245
2019-11-11,AFG,WIN,Neutral,4379,245
2014-07-18,AFG,ZIM,Away,3649,73
2014-07-20,AFG,ZIM,Away,3650,73
2014-07-22,AFG,ZIM,Away,3651,73
2014-07-24,AFG,ZIM,Away,3652,73
2015-10-16,AFG,ZIM,Away,3843,73
2015-10-18,AFG,ZIM,Away,3846,73
2015-10-20,AFG,ZIM,Away,3847,73
2015-10-22,AFG,ZIM,Away,3849,73
2015-10-24,AFG,ZIM,Away,3850,73
2017-02-19,AFG,ZIM,Away,3993,26
2017-02-21,AFG,ZIM,Away,3994,26
2018-03-06,AFG,ZIM,Away,4145,73
2015-12-25,AFG,ZIM,Neutral,3864,156
2015-12-29,AFG,ZIM,Neutral,3867,156
2016-01-02,AFG,ZIM,Neutral,3869,156
2016-01-04,AFG,ZIM,Neutral,3871,156
2016-01-06,AFG,ZIM,Neutral,3873,156
2018-02-09,AFG,ZIM,Neutral,4129,156
2018-02-11,AFG,ZIM,Neutral,4131,156
2018-02-13,AFG,ZIM,Neutral,4132,156
2018-02-16,AFG,ZIM,Neutral,4134,156
2018-02-19,AFG,ZIM,Neutral,4136,156
2003-08-02,AUS,BAN,Home,2127,183
2003-08-03,AUS,BAN,Home,2128,183
2003-08-06,AUS,BAN,Home,2129,182
2008-08-30,AUS,BAN,Home,2875,182
2008-09-02,AUS,BAN,Home,2877,182
2008-09-06,AUS,BAN,Home,2879,182
2006-04-23,AUS,BAN,Away,2466,188
2006-04-26,AUS,BAN,Away,2467,190
2006-04-28,AUS,BAN,Away,2468,190
2011-04-09,AUS,BAN,Away,3284,198
2011-04-11,AUS,BAN,Away,3285,198
2011-04-13,AUS,BAN,Away,3286,198
1990-04-30,AUS,BAN,Neutral,686,156
1999-05-27,AUS,BAN,Neutral,1547,154
2002-09-19,AUS,BAN,Neutral,1967,56
2005-06-18,AUS,BAN,Neutral,2348,158
2005-06-25,AUS,BAN,Neutral,2352,47
2005-06-30,AUS,BAN,Neutral,2355,160
2007-03-31,AUS,BAN,Neutral,2666,201
2017-06-05,AUS,BAN,Neutral,4035,59
2019-06-20,AUS,BAN,Neutral,4329,60
1971-01-05,AUS,ENG,Home,48,42
1975-01-01,AUS,ENG,Home,64,42
1979-01-24,AUS,ENG,Home,106,42
1979-02-04,AUS,ENG,Home,107,42
1979-02-07,AUS,ENG,Home,108,42
1979-12-08,AUS,ENG,Home,126,42
1979-12-11,AUS,ENG,Home,128,58
1979-12-26,AUS,ENG,Home,131,58
1980-01-14,AUS,ENG,Home,133,58
1983-01-11,AUS,ENG,Home,217,58
1983-01-16,AUS,ENG,Home,220,68
1983-01-23,AUS,ENG,Home,224,42
1983-01-26,AUS,ENG,Home,225,58
1983-01-30,AUS,ENG,Home,227,1
1985-02-17,AUS,ENG,Home,361,42
1987-01-01,AUS,ENG,Home,468,65
1987-01-18,AUS,ENG,Home,475,68
1987-01-22,AUS,ENG,Home,477,58
1987-01-26,AUS,ENG,Home,480,1
1987-02-01,AUS,ENG,Home,483,42
1987-02-08,AUS,ENG,Home,486,42
1987-02-11,AUS,ENG,Home,487,58
1988-02-04,AUS,ENG,Home,561,42
1990-12-09,AUS,ENG,Home,705,65
1990-12-16,AUS,ENG,Home,709,68
1991-01-01,AUS,ENG,Home,713,58
1991-01-10,AUS,ENG,Home,714,42
1992-03-05,AUS,ENG,Home,792,58
1994-12-06,AUS,ENG,Home,1018,58
1995-01-10,AUS,ENG,Home,1022,42
1999-01-10,AUS,ENG,Home,1462,68
1999-01-15,AUS,ENG,Home,1465,42
1999-01-17,AUS,ENG,Home,1466,58
1999-01-26,AUS,ENG,Home,1471,1
1999-02-05,AUS,ENG,Home,1475,58
1999-02-10,AUS,ENG,Home,1477,58
1999-02-13,AUS,ENG,Home,1479,42
2002-12-13,AUS,ENG,Home,2004,58
2002-12-15,AUS,ENG,Home,2005,42
2003-01-11,AUS,ENG,Home,2019,5
2003-01-19,AUS,ENG,Home,2024,1
2003-01-23,AUS,ENG,Home,2026,58
2003-01-25,AUS,ENG,Home,2027,42
2007-01-12,AUS,ENG,Home,2579,42
2007-01-19,AUS,ENG,Home,2584,68
2007-01-26,AUS,ENG,Home,2593,1
2007-02-02,AUS,ENG,Home,2604,58
2007-02-09,AUS,ENG,Home,2622,42
2011-01-16,AUS,ENG,Home,3216,42
2011-01-21,AUS,ENG,Home,3218,5
2011-01-23,AUS,ENG,Home,3221,58
2011-01-26,AUS,ENG,Home,3224,1
2011-01-30,AUS,ENG,Home,3226,68
2011-02-02,AUS,ENG,Home,3229,58
2011-02-06,AUS,ENG,Home,3233,65
2014-01-12,AUS,ENG,Home,3599,42
2014-01-17,AUS,ENG,Home,3600,68
2014-01-19,AUS,ENG,Home,3602,58
2014-01-24,AUS,ENG,Home,3606,65
2014-01-26,AUS,ENG,Home,3608,1
2015-01-16,AUS,ENG,Home,3727,58
2015-01-23,AUS,ENG,Home,3738,5
2015-02-01,AUS,ENG,Home,3746,65
2015-02-14,AUS,ENG,Home,3749,42
2018-01-14,AUS,ENG,Home,4108,42
2018-01-18,AUS,ENG,Home,4115,68
2018-01-21,AUS,ENG,Home,4117,58
2018-01-26,AUS,ENG,Home,4123,1
2018-01-28,AUS,ENG,Home,4125,242
1972-08-24,AUS,ENG,Away,49,47
1972-08-26,AUS,ENG,Away,50,40
1972-08-28,AUS,ENG,Away,51,19
1975-06-18,AUS,ENG,Away,79,27
1977-06-02,AUS,ENG,Away,90,47
1977-06-04,AUS,ENG,Away,91,19
1977-06-06,AUS,ENG,Away,92,59
1979-06-09,AUS,ENG,Away,111,40
1980-08-20,AUS,ENG,Away,141,59
1980-08-22,AUS,ENG,Away,142,19
1981-06-04,AUS,ENG,Away,169,40
1981-06-06,AUS,ENG,Away,170,19
1981-06-08,AUS,ENG,Away,171,27
1985-05-30,AUS,ENG,Away,383,47
1985-06-01,AUS,ENG,Away,384,19
1985-06-03,AUS,ENG,Away,385,40
1989-05-25,AUS,ENG,Away,627,47
1989-05-27,AUS,ENG,Away,628,60
1989-05-29,AUS,ENG,Away,629,40
1993-05-19,AUS,ENG,Away,3835,47
1993-05-21,AUS,ENG,Away,892,19
1993-05-23,AUS,ENG,Away,893,40
1997-05-22,AUS,ENG,Away,1284,27
1997-05-24,AUS,ENG,Away,1285,59
1997-05-25,AUS,ENG,Away,1286,40
2001-06-10,AUS,ENG,Away,1805,149
2001-06-21,AUS,ENG,Away,1811,59
2004-09-20,AUS,ENG,Away,2276,19
2005-06-19,AUS,ENG,Away,2349,149
2005-06-23,AUS,ENG,Away,2351,154
2005-07-02,AUS,ENG,Away,2356,40
2005-07-07,AUS,ENG,Away,2357,27
2005-07-10,AUS,ENG,Away,2358,40
2005-07-12,AUS,ENG,Away,2359,59
2009-09-04,AUS,ENG,Away,3009,59
2009-09-06,AUS,ENG,Away,3010,40
2009-09-09,AUS,ENG,Away,3012,184
2009-09-12,AUS,ENG,Away,3015,40
2009-09-15,AUS,ENG,Away,3017,60
2009-09-17,AUS,ENG,Away,3018,60
2009-09-20,AUS,ENG,Away,3019,154
2010-06-22,AUS,ENG,Away,3129,184
2010-06-24,AUS,ENG,Away,3131,158
2010-06-27,AUS,ENG,Away,3133,47
2010-06-30,AUS,ENG,Away,3134,59
2010-07-03,AUS,ENG,Away,3141,40
2012-06-29,AUS,ENG,Away,3417,40
2012-07-01,AUS,ENG,Away,3418,59
2012-07-07,AUS,ENG,Away,3423,154
2013-06-08,AUS,ENG,Away,3507,19
2013-09-08,AUS,ENG,Away,3555,47
2013-09-14,AUS,ENG,Away,3558,158
2013-09-16,AUS,ENG,Away,3559,184
2015-09-03,AUS,ENG,Away,3830,184
2015-09-05,AUS,ENG,Away,3831,40
2015-09-08,AUS,ENG,Away,3832,47
2015-09-11,AUS,ENG,Away,3833,27
2015-09-12,AUS,ENG,Away,3834,47
2018-06-13,AUS,ENG,Away,4166,59
2018-06-16,AUS,ENG,Away,4167,158
2018-06-19,AUS,ENG,Away,4168,60
2018-06-21,AUS,ENG,Away,4169,154
2018-06-24,AUS,ENG,Away,4170,47
2019-06-25,AUS,ENG,Away,4336,40
2019-07-11,AUS,ENG,Away,4354,19
2020-09-11,AUS,ENG,Away,4429,47
2020-09-13,AUS,ENG,Away,4430,47
2020-09-16,AUS,ENG,Away,4431,47
1985-03-24,AUS,ENG,Neutral,380,156
1987-04-09,AUS,ENG,Neutral,504,156
1987-11-08,AUS,ENG,Neutral,535,17
1989-10-19,AUS,ENG,Neutral,633,36
2003-03-02,AUS,ENG,Neutral,2064,57
2006-10-21,AUS,ENG,Neutral,2538,54
2007-04-08,AUS,ENG,Neutral,2672,201
2009-10-02,AUS,ENG,Neutral,3032,75
1980-12-06,AUS,IND,Home,148,42
1980-12-18,AUS,IND,Home,151,58
1981-01-08,AUS,IND,Home,154,58
1981-01-11,AUS,IND,Home,156,42
1981-01-15,AUS,IND,Home,158,58
1985-03-03,AUS,IND,Home,369,42
1986-01-12,AUS,IND,Home,403,68
1986-01-16,AUS,IND,Home,405,42
1986-01-21,AUS,IND,Home,408,58
1986-01-26,AUS,IND,Home,411,1
1986-01-31,AUS,IND,Home,414,42
1986-02-05,AUS,IND,Home,416,58
1986-02-09,AUS,IND,Home,417,42
1991-12-08,AUS,IND,Home,754,65
1991-12-10,AUS,IND,Home,755,5
1991-12-15,AUS,IND,Home,758,1
1992-01-14,AUS,IND,Home,763,58
1992-01-18,AUS,IND,Home,765,42
1992-01-20,AUS,IND,Home,766,58
2000-01-12,AUS,IND,Home,1627,42
2000-01-14,AUS,IND,Home,1628,58
2000-01-26,AUS,IND,Home,1634,1
2000-01-30,AUS,IND,Home,1636,65
2004-01-09,AUS,IND,Home,2167,42
2004-01-18,AUS,IND,Home,2174,68
2004-02-01,AUS,IND,Home,2183,65
2004-02-06,AUS,IND,Home,2187,42
2004-02-08,AUS,IND,Home,2188,58
2008-02-10,AUS,IND,Home,2787,42
2008-02-17,AUS,IND,Home,2792,1
2008-02-24,AUS,IND,Home,2797,58
2008-03-02,AUS,IND,Home,2800,58
2008-03-04,AUS,IND,Home,2801,68
2012-02-12,AUS,IND,Home,3373,1
2012-02-19,AUS,IND,Home,3380,68
2012-02-26,AUS,IND,Home,3386,58
2015-01-18,AUS,IND,Home,3731,42
2015-03-26,AUS,IND,Home,3795,58
2016-01-12,AUS,IND,Home,3874,65
2016-01-15,AUS,IND,Home,3875,68
2016-01-17,AUS,IND,Home,3876,42
2016-01-20,AUS,IND,Home,3877,132
2016-01-23,AUS,IND,Home,3878,58
2019-01-12,AUS,IND,Home,4234,58
2019-01-15,AUS,IND,Home,4235,1
2019-01-18,AUS,IND,Home,4236,42
1984-09-28,AUS,IND,Away,321,126
1984-10-05,AUS,IND,Away,324,24
1984-10-06,AUS,IND,Away,325,139
1986-09-07,AUS,IND,Away,445,54
1986-09-09,AUS,IND,Away,446,157
1986-09-24,AUS,IND,Away,447,36
1986-10-02,AUS,IND,Away,448,22
1986-10-05,AUS,IND,Away,449,24
1986-10-07,AUS,IND,Away,450,136
1987-10-09,AUS,IND,Away,511,12
1987-10-22,AUS,IND,Away,523,22
1989-10-27,AUS,IND,Away,644,31
1996-02-27,AUS,IND,Away,1132,67
1996-10-21,AUS,IND,Away,1196,31
1996-11-03,AUS,IND,Away,1202,74
1998-04-01,AUS,IND,Away,1378,127
1998-04-07,AUS,IND,Away,1381,23
1998-04-14,AUS,IND,Away,1384,22
2001-03-25,AUS,IND,Away,1786,31
2001-03-28,AUS,IND,Away,1788,140
2001-03-31,AUS,IND,Away,1789,139
2001-04-03,AUS,IND,Away,1790,124
2001-04-06,AUS,IND,Away,1791,120
2003-10-26,AUS,IND,Away,2141,108
2003-11-01,AUS,IND,Away,2143,67
2003-11-12,AUS,IND,Away,32,31
2003-11-18,AUS,IND,Away,2151,17
2006-10-29,AUS,IND,Away,2544,74
2007-09-29,AUS,IND,Away,2732,31
2007-10-02,AUS,IND,Away,2734,127
2007-10-05,AUS,IND,Away,2736,186
2007-10-08,AUS,IND,Away,2738,55
2007-10-11,AUS,IND,Away,2740,125
2007-10-14,AUS,IND,Away,2742,64
2007-10-17,AUS,IND,Away,2743,67
2009-10-25,AUS,IND,Away,3040,125
2009-10-28,AUS,IND,Away,3042,208
2009-10-31,AUS,IND,Away,3045,22
2009-11-02,AUS,IND,Away,3046,74
2009-11-05,AUS,IND,Away,3050,186
2009-11-08,AUS,IND,Away,3052,138
2010-10-20,AUS,IND,Away,3193,185
2011-03-24,AUS,IND,Away,3278,24
2013-10-13,AUS,IND,Away,3562,221
2013-10-16,AUS,IND,Away,3563,54
2013-10-19,AUS,IND,Away,3564,74
2013-10-23,AUS,IND,Away,3565,223
2013-10-30,AUS,IND,Away,3568,208
2013-11-02,AUS,IND,Away,3572,31
2017-09-21,AUS,IND,Away,4069,17
2017-09-24,AUS,IND,Away,4071,191
2017-09-28,AUS,IND,Away,4074,31
2017-10-01,AUS,IND,Away,4076,208
2019-03-02,AUS,IND,Away,4258,186
2019-03-05,AUS,IND,Away,4263,208
2019-03-08,AUS,IND,Away,4266,223
2019-03-10,AUS,IND,Away,4268,74
2019-03-13,AUS,IND,Away,4270,22
2020-01-14,AUS,IND,Away,4398,67
2020-01-17,AUS,IND,Away,4399,222
2020-01-19,AUS,IND,Away,4400,31
1983-06-13,AUS,IND,Neutral,261,60
1983-06-20,AUS,IND,Neutral,273,115
1985-03-29,AUS,IND,Neutral,382,156
1987-04-05,AUS,IND,Neutral,502,156
1990-03-03,AUS,IND,Neutral,674,37
1990-03-08,AUS,IND,Neutral,677,61
1994-04-19,AUS,IND,Neutral,972,156
1994-09-09,AUS,IND,Neutral,987,33
1995-02-22,AUS,IND,Neutral,1044,11
1996-09-06,AUS,IND,Neutral,1176,56
1998-04-19,AUS,IND,Neutral,1397,156
1998-04-22,AUS,IND,Neutral,1400,156
1998-04-24,AUS,IND,Neutral,1401,156
1998-10-28,AUS,IND,Neutral,1438,15
1999-06-04,AUS,IND,Neutral,1556,59
1999-08-28,AUS,IND,Neutral,1572,56
2000-10-07,AUS,IND,Neutral,1723,170
2003-02-15,AUS,IND,Neutral,2039,75
2003-03-23,AUS,IND,Neutral,2081,66
2006-09-22,AUS,IND,Neutral,2525,196
2019-06-09,AUS,IND,Neutral,4316,59
2010-06-17,AUS,IRE,Away,3124,109
2007-04-13,AUS,IRE,Neutral,2677,32
2016-09-27,AUS,IRE,Neutral,3937,166
2002-09-02,AUS,KEN,Away,1956,170
2002-09-05,AUS,KEN,Away,1958,170
1996-02-23,AUS,KEN,Neutral,1124,124
2003-03-15,AUS,KEN,Neutral,2078,34
2011-03-13,AUS,KEN,Neutral,3265,31
2007-03-18,AUS,NED,Neutral,2647,193
1980-11-23,AUS,NZL,Home,146,1
1980-11-25,AUS,NZL,Home,147,58
1980-12-07,AUS,NZL,Home,149,42
1981-01-13,AUS,NZL,Home,157,58
1981-01-21,AUS,NZL,Home,160,58
1981-01-29,AUS,NZL,Home,161,58
1981-01-31,AUS,NZL,Home,162,42
1981-02-01,AUS,NZL,Home,163,42
1981-02-03,AUS,NZL,Home,164,58
1983-01-09,AUS,NZL,Home,216,42
1983-01-18,AUS,NZL,Home,221,58
1983-01-22,AUS,NZL,Home,223,42
1983-01-31,AUS,NZL,Home,228,1
1983-02-06,AUS,NZL,Home,230,65
1983-02-13,AUS,NZL,Home,232,42
1983-03-17,AUS,NZL,Home,243,58
1986-01-14,AUS,NZL,Home,404,58
1986-01-19,AUS,NZL,Home,407,65
1986-01-27,AUS,NZL,Home,412,1
1986-01-29,AUS,NZL,Home,413,58
1988-01-03,AUS,NZL,Home,547,65
1988-01-07,AUS,NZL,Home,549,42
1988-01-17,AUS,NZL,Home,555,68
1988-01-20,AUS,NZL,Home,557,58
1988-01-22,AUS,NZL,Home,558,42
1988-01-24,AUS,NZL,Home,559,58
1990-12-02,AUS,NZL,Home,703,1
1990-12-11,AUS,NZL,Home,706,42
1990-12-18,AUS,NZL,Home,712,5
1991-01-13,AUS,NZL,Home,711,58
1991-01-15,AUS,NZL,Home,710,42
1993-12-12,AUS,NZL,Home,925,1
1993-12-16,AUS,NZL,Home,927,42
1994-01-11,AUS,NZL,Home,931,58
1994-01-19,AUS,NZL,Home,934,42
1997-12-07,AUS,NZL,Home,1330,1
1997-12-17,AUS,NZL,Home,1333,42
1998-01-14,AUS,NZL,Home,1327,58
1998-01-21,AUS,NZL,Home,1339,42
2002-01-11,AUS,NZL,Home,1868,42
2002-01-17,AUS,NZL,Home,1871,58
2002-01-26,AUS,NZL,Home,1881,1
2002-01-29,AUS,NZL,Home,1884,42
2004-12-05,AUS,NZL,Home,2293,111
2004-12-08,AUS,NZL,Home,2295,58
2007-01-14,AUS,NZL,Home,2580,5
2007-01-21,AUS,NZL,Home,2586,58
2007-01-28,AUS,NZL,Home,2595,65
2007-02-04,AUS,NZL,Home,2608,42
2007-12-14,AUS,NZL,Home,2767,1
2007-12-20,AUS,NZL,Home,2769,5
2009-02-01,AUS,NZL,Home,2933,65
2009-02-06,AUS,NZL,Home,2938,42
2009-02-08,AUS,NZL,Home,2939,58
2009-02-10,AUS,NZL,Home,2941,1
2015-03-29,AUS,NZL,Home,3796,42
2016-12-04,AUS,NZL,Home,3966,58
2016-12-06,AUS,NZL,Home,3967,132
2016-12-09,AUS,NZL,Home,3968,42
2020-03-13,AUS,NZL,Home,4423,58
1974-03-30,AUS,NZL,Away,57,11
1974-03-31,AUS,NZL,Away,58,37
1982-02-13,AUS,NZL,Away,194,18
1982-02-17,AUS,NZL,Away,195,11
1982-02-20,AUS,NZL,Away,196,4
1986-03-19,AUS,NZL,Away,426,11
1986-03-22,AUS,NZL,Away,427,37
1986-03-26,AUS,NZL,Away,428,4
1986-03-29,AUS,NZL,Away,429,18
1990-03-04,AUS,NZL,Away,675,37
1990-03-11,AUS,NZL,Away,679,18
1992-02-22,AUS,NZL,Away,775,18
1993-03-19,AUS,NZL,Away,881,11
1993-03-21,AUS,NZL,Away,882,37
1993-03-24,AUS,NZL,Away,883,4
1993-03-27,AUS,NZL,Away,884,61
1993-03-28,AUS,NZL,Away,885,18
1995-02-19,AUS,NZL,Away,1043,18
1995-02-26,AUS,NZL,Away,1046,18
1998-02-08,AUS,NZL,Away,1367,37
1998-02-10,AUS,NZL,Away,1368,4
1998-02-12,AUS,NZL,Away,1369,41
1998-02-14,AUS,NZL,Away,1370,18
2000-02-19,AUS,NZL,Away,1657,18
2000-02-23,AUS,NZL,Away,1658,11
2000-02-26,AUS,NZL,Away,1659,37
2000-03-01,AUS,NZL,Away,1660,41
2000-03-03,AUS,NZL,Away,1661,18
2005-02-19,AUS,NZL,Away,2325,165
2005-02-22,AUS,NZL,Away,2326,37
2005-02-26,AUS,NZL,Away,2328,18
2005-03-01,AUS,NZL,Away,2330,4
2005-03-05,AUS,NZL,Away,2332,41
2005-12-03,AUS,NZL,Away,2400,18
2005-12-07,AUS,NZL,Away,2401,165
2005-12-10,AUS,NZL,Away,2402,37
2007-02-16,AUS,NZL,Away,2631,165
2007-02-17,AUS,NZL,Away,2633,18
2007-02-20,AUS,NZL,Away,2634,61
2010-03-03,AUS,NZL,Away,3096,41
2010-03-09,AUS,NZL,Away,3101,61
2010-03-13,AUS,NZL,Away,3105,165
2015-02-28,AUS,NZL,Away,3767,18
2016-02-03,AUS,NZL,Away,3884,18
2016-02-06,AUS,NZL,Away,3886,165
2016-02-08,AUS,NZL,Away,3888,61
2017-01-30,AUS,NZL,Away,3984,18
2017-02-05,AUS,NZL,Away,3988,61
1987-10-18,AUS,NZL,Neutral,520,139
1987-10-27,AUS,NZL,Neutral,528,55
1990-04-26,AUS,NZL,Neutral,682,156
1994-04-16,AUS,NZL,Neutral,969,156
1996-03-11,AUS,NZL,Neutral,61,12
1998-04-18,AUS,NZL,Neutral,1396,156
1998-04-21,AUS,NZL,Neutral,1399,156
1999-05-20,AUS,NZL,Neutral,1535,158
2002-09-15,AUS,NZL,Neutral,1963,56
2003-03-11,AUS,NZL,Neutral,2074,57
2003-10-29,AUS,NZL,Neutral,2142,137
2003-11-03,AUS,NZL,Neutral,2144,140
2003-11-09,AUS,NZL,Neutral,2147,138
2004-09-16,AUS,NZL,Neutral,2272,59
2006-11-01,AUS,NZL,Neutral,2545,74
2007-04-20,AUS,NZL,Neutral,2684,168
2009-10-05,AUS,NZL,Neutral,3034,75
2011-02-25,AUS,NZL,Neutral,3242,208
2013-06-12,AUS,NZL,Neutral,3511,19
2017-06-02,AUS,NZL,Neutral,4032,19
2019-06-29,AUS,NZL,Neutral,4341,40
1981-11-22,AUS,PAK,Home,173,42
1981-12-06,AUS,PAK,Home,176,1
1981-12-17,AUS,PAK,Home,177,58
1982-01-09,AUS,PAK,Home,180,42
1982-01-14,AUS,PAK,Home,183,58
1984-01-10,AUS,PAK,Home,286,58
1984-01-15,AUS,PAK,Home,289,68
1984-01-21,AUS,PAK,Home,292,42
1984-01-25,AUS,PAK,Home,294,58
1984-01-30,AUS,PAK,Home,297,1
1985-02-24,AUS,PAK,Home,365,42
1987-01-02,AUS,PAK,Home,469,65
1988-12-11,AUS,PAK,Home,601,1
1989-01-02,AUS,PAK,Home,606,65
1989-01-08,AUS,PAK,Home,609,68
1990-01-03,AUS,PAK,Home,657,42
1990-02-11,AUS,PAK,Home,660,68
1990-02-13,AUS,PAK,Home,661,58
1990-02-20,AUS,PAK,Home,665,58
1990-02-23,AUS,PAK,Home,666,42
1990-02-25,AUS,PAK,Home,667,58
1992-03-11,AUS,PAK,Home,800,65
1992-12-10,AUS,PAK,Home,831,5
1992-12-13,AUS,PAK,Home,833,1
1993-01-12,AUS,PAK,Home,838,42
1993-01-14,AUS,PAK,Home,839,58
1996-12-15,AUS,PAK,Home,1219,1
1997-01-01,AUS,PAK,Home,1221,58
1997-01-07,AUS,PAK,Home,1224,5
1997-01-16,AUS,PAK,Home,1228,42
2000-01-09,AUS,PAK,Home,1625,68
2000-01-16,AUS,PAK,Home,1629,42
2000-01-19,AUS,PAK,Home,1630,58
2000-01-23,AUS,PAK,Home,1632,42
2000-02-02,AUS,PAK,Home,1637,42
2000-02-04,AUS,PAK,Home,1638,58
2002-06-12,AUS,PAK,Home,1929,111
2002-06-15,AUS,PAK,Home,1931,111
2002-06-19,AUS,PAK,Home,1933,68
2005-01-23,AUS,PAK,Home,2307,58
2005-01-30,AUS,PAK,Home,2313,65
2005-02-04,AUS,PAK,Home,2318,42
2005-02-06,AUS,PAK,Home,2320,58
2010-01-22,AUS,PAK,Home,3074,68
2010-01-24,AUS,PAK,Home,3075,58
2010-01-26,AUS,PAK,Home,3076,1
2010-01-29,AUS,PAK,Home,3077,65
2010-01-31,AUS,PAK,Home,3078,65
2015-03-20,AUS,PAK,Home,3792,1
2017-01-13,AUS,PAK,Home,3972,68
2017-01-15,AUS,PAK,Home,3973,42
2017-01-19,AUS,PAK,Home,3975,65
2017-01-22,AUS,PAK,Home,3977,58
2017-01-26,AUS,PAK,Home,3981,1
1982-09-20,AUS,PAK,Away,209,46
1982-10-08,AUS,PAK,Away,210,35
1987-11-04,AUS,PAK,Away,533,35
1988-10-14,AUS,PAK,Away,581,35
1994-10-14,AUS,PAK,Away,993,28
1994-10-22,AUS,PAK,Away,997,72
1994-10-30,AUS,PAK,Away,1001,35
1998-11-06,AUS,PAK,Away,1450,44
1998-11-08,AUS,PAK,Away,1451,76
1998-11-10,AUS,PAK,Away,1452,35
1975-06-07,AUS,PAK,Neutral,69,27
1979-06-13,AUS,PAK,Neutral,115,60
1986-04-11,AUS,PAK,Neutral,437,156
1987-04-03,AUS,PAK,Neutral,501,156
1989-10-23,AUS,PAK,Neutral,638,7
1990-05-04,AUS,PAK,Neutral,689,156
1994-09-07,AUS,PAK,Neutral,986,56
1999-05-23,AUS,PAK,Neutral,1541,27
1999-06-20,AUS,PAK,Neutral,1567,40
2001-06-09,AUS,PAK,Neutral,1804,158
